name,salary,year,team
Chris Bosh,"$19,067,500",2014,MIA
LeBron James,"$19,067,500",2014,MIA
Dwyane Wade,"$18,673,000",2014,MIA
Udonis Haslem,"$4,340,000",2014,MIA
Mario Chalmers,"$4,000,000",2014,MIA
Joel Anthony,"$3,800,000",2014,MIA
Shane Battier,"$3,270,000",2014,MIA
Ray Allen,"$3,229,050",2014,MIA
Rashard Lewis,"$1,399,507",2014,MIA
Chris Andersen,"$1,399,507",2014,MIA
Norris Cole,"$1,129,200",2014,MIA
Greg Oden,"$1,027,424",2014,MIA
Michael Beasley,"$1,027,424",2014,MIA
Jarvis Varnado,"$788,872",2014,MIA
