name,salary,year,team
Steve Francis,"$15,070,000",2008,POR
Raef LaFrentz,"$12,440,787",2008,POR
Darius Miles,"$8,250,000",2008,POR
Joel Przybilla,"$5,762,575",2008,POR
Greg Oden,"$4,662,000",2008,POR
LaMarcus Aldridge,"$4,329,360",2008,POR
Steve Blake,"$4,250,000",2008,POR
Travis Outlaw,"$4,000,000",2008,POR
Martell Webster,"$2,974,080",2008,POR
James Jones,"$2,900,000",2008,POR
Brandon Roy,"$2,883,120",2008,POR
Channing Frye,"$2,487,240",2008,POR
Jarrett Jack,"$1,217,400",2008,POR
Sergio Rodriguez,"$817,000",2008,POR
Von Wafer,"$770,610",2008,POR
Josh McRoberts,"$427,163",2008,POR
