name,salary,year,team
Joe Johnson,"$23,180,790",2015,BRK
Deron Williams,"$19,754,465",2015,BRK
Brook Lopez,"$15,719,063",2015,BRK
Thaddeus Young,"$9,410,870",2015,BRK
Jarrett Jack,"$6,300,000",2015,BRK
Travis Outlaw,"$4,000,000",2015,BRK
Mirza Teletovic,"$3,368,100",2015,BRK
Bojan Bogdanovic,"$3,278,000",2015,BRK
Sergey Karasev,"$1,533,840",2015,BRK
Mason Plumlee,"$1,357,080",2015,BRK
Alan Anderson,"$1,276,061",2015,BRK
Jerome Jordan,"$915,243",2015,BRK
Darius Morris,"$702,756",2015,BRK
Markel Brown,"$507,336",2015,BRK
Cory Jefferson,"$507,336",2015,BRK
Earl Clark,"$62,552",2015,BRK
