name,salary,year,team
Scottie Pippen,"$19,727,524",2003,POR
Rasheed Wallace,"$16,200,000",2003,POR
Shawn Kemp,"$12,621,028",2003,POR
Damon Stoudamire,"$12,375,000",2003,POR
Dale Davis,"$8,055,000",2003,POR
Derek Anderson,"$7,144,500",2003,POR
Arvydas Sabonis,"$6,850,000",2003,POR
Bonzi Wells,"$6,300,000",2003,POR
Ruben Patterson,"$4,991,800",2003,POR
Antonio Daniels,"$3,375,000",2003,POR
Jeff McInnis,"$3,000,000",2003,POR
Zach Randolph,"$1,095,720",2003,POR
Chris Dudley,"$1,030,000",2003,POR
Qyntel Woods,"$980,280",2003,POR
Amal McCaskill,"$699,935",2003,POR
Charles Smith,"$637,435",2003,POR
Ruben Boumtje-Boumtje,"$512,435",2003,POR
