name,salary,year,team
Dikembe Mutombo,"$14,315,790",2002,PHI
Allen Iverson,"$11,250,000",2002,PHI
Derrick Coleman,"$8,710,000",2002,PHI
Matt Geiger,"$8,142,160",2002,PHI
Aaron McKie,"$4,000,000",2002,PHI
Eric Snow,"$3,750,000",2002,PHI
Matt Harpring,"$1,908,401",2002,PHI
Corie Blount,"$1,609,235",2002,PHI
Speedy Claxton,"$1,006,200",2002,PHI
Vonteego Cummings,"$810,000",2002,PHI
Samuel Dalembert,"$771,480",2002,PHI
Raja Bell,"$540,850",2002,PHI
Michael Ruffin,"$468,297",2002,PHI
Damone Brown,"$332,817",2002,PHI
Alvin Jones,"$332,817",2002,PHI
Tim James,"$105,532",2002,PHI
Ira Bowman,"$19,787",2002,PHI
