name,salary,year,team
Tracy McGrady,"$15,694,250",2006,HOU
Clarence Weatherspoon,"$6,353,200",2006,HOU
Juwan Howard,"$5,900,400",2006,HOU
Yao Ming,"$5,594,906",2006,HOU
David Wesley,"$5,070,000",2006,HOU
Stromile Swift,"$5,000,000",2006,HOU
Moochie Norris,"$4,200,000",2006,HOU
Rafer Alston,"$3,850,000",2006,HOU
Vin Baker,"$3,850,000",2006,HOU
Bob Sura,"$3,520,000",2006,HOU
Dikembe Mutombo,"$2,000,000",2006,HOU
Charlie Ward,"$1,870,000",2006,HOU
Jon Barry,"$1,800,000",2006,HOU
Derek Anderson,"$1,670,000",2006,HOU
Luther Head,"$975,600",2006,HOU
Ryan Bowen,"$900,498",2006,HOU
Lonny Baxter,"$745,248",2006,HOU
Dion Glover,"$163,085",2006,HOU
Stephen Graham,"$48,630",2006,HOU
John Lucas,"$34,041",2006,HOU
Josh Davis,"$17,546",2006,HOU
