name,salary,year,team
Rasheed Wallace,"$10,860,000",2006,DET
Richard Hamilton,"$8,625,000",2006,DET
Ben Wallace,"$7,500,000",2006,DET
Chauncey Billups,"$5,909,800",2006,DET
Antonio McDyess,"$5,393,300",2006,DET
Darko Milicic,"$4,135,200",2006,DET
Carlos Arroyo,"$4,000,000",2006,DET
Dale Davis,"$3,500,000",2006,DET
Derrick Coleman,"$2,000,000",2006,DET
Tayshaun Prince,"$1,763,115",2006,DET
Lindsey Hunter,"$1,760,000",2006,DET
Maurice Evans,"$1,500,000",2006,DET
Carlos Delfino,"$969,696",2006,DET
Jason Maxiell,"$905,640",2006,DET
Alex Acker,"$398,762",2006,DET
Amir Johnson,"$398,762",2006,DET
