name,salary,year,team
Rasheed Wallace,"$11,650,000",2007,DET
Richard Hamilton,"$9,187,500",2007,DET
Tayshaun Prince,"$7,851,240",2007,DET
Chauncey Billups,"$6,364,400",2007,DET
Antonio McDyess,"$5,883,600",2007,DET
Nazr Mohammed,"$5,215,000",2007,DET
Dale Davis,"$3,500,000",2007,DET
Lindsey Hunter,"$2,250,000",2007,DET
Ronald Murray,"$1,750,000",2007,DET
Carlos Delfino,"$1,037,280",2007,DET
Jason Maxiell,"$973,440",2007,DET
Alex Acker,"$839,209",2007,DET
Ronald Dupree,"$771,331",2007,DET
Amir Johnson,"$664,209",2007,DET
Chris Webber,"$661,024",2007,DET
Will Blalock,"$412,718",2007,DET
