name,salary,year,team
Roy Hibbert,"$13,686,750",2013,IND
Danny Granger,"$13,058,606",2013,IND
David West,"$10,000,000",2013,IND
George Hill,"$8,000,000",2013,IND
Ian Mahinmi,"$4,000,000",2013,IND
D.J. Augustin,"$3,500,000",2013,IND
Gerald Green,"$3,500,000",2013,IND
Tyler Hansbrough,"$3,055,259",2013,IND
Paul George,"$2,574,120",2013,IND
Jeff Pendergraph,"$1,500,000",2013,IND
Miles Plumlee,"$1,073,280",2013,IND
Lance Stephenson,"$870,000",2013,IND
Sam Young,"$723,716",2013,IND
Orlando Johnson,"$550,000",2013,IND
Ben Hansbrough,"$473,604",2013,IND
Dominic McGuire,"$122,625",2013,IND
