name,salary,year,team
Jason Kidd,"$19,728,000",2008,DAL
Michael Finley,"$18,593,750",2008,DAL
Dirk Nowitzki,"$16,360,094",2008,DAL
Erick Dampier,"$10,590,500",2008,DAL
Josh Howard,"$9,000,000",2008,DAL
Jason Terry,"$8,898,000",2008,DAL
Jerry Stackhouse,"$6,750,000",2008,DAL
Devean George,"$2,369,111",2008,DAL
Eddie Jones,"$1,830,000",2008,DAL
Didier Ilunga-Mbenga,"$1,800,000",2008,DAL
Antoine Wright,"$1,680,600",2008,DAL
Juwan Howard,"$1,211,197",2008,DAL
Malik Allen,"$998,398",2008,DAL
Brandon Bass,"$770,610",2008,DAL
Jose Barea,"$687,456",2008,DAL
Nick Fazekas,"$427,163",2008,DAL
