name,salary,year,team
Gilbert Arenas,"$17,730,694",2011,ORL
Dwight Howard,"$16,647,180",2011,ORL
Jason Richardson,"$14,444,444",2011,ORL
Hedo Turkoglu,"$10,215,850",2011,ORL
Jameer Nelson,"$7,800,000",2011,ORL
J.J. Redick,"$7,250,000",2011,ORL
Brandon Bass,"$4,000,000",2011,ORL
Chris Duhon,"$3,500,000",2011,ORL
Quentin Richardson,"$2,265,000",2011,ORL
Earl Clark,"$1,898,760",2011,ORL
Ryan Anderson,"$1,409,040",2011,ORL
Jason Williams,"$1,352,181",2011,ORL
Malik Allen,"$1,229,255",2011,ORL
Daniel Orton,"$1,028,400",2011,ORL
