name,salary,year,team
Kwame Brown,"$9,075,000",2008,MEM
Mike Miller,"$8,376,194",2008,MEM
Darko Milicic,"$6,500,000",2008,MEM
Jason Collins,"$6,100,000",2008,MEM
Brian Cardinal,"$5,850,000",2008,MEM
Damon Stoudamire,"$4,350,000",2008,MEM
Mike Conley,"$3,377,160",2008,MEM
Rudy Gay,"$2,411,160",2008,MEM
Hakim Warrick,"$1,376,040",2008,MEM
Javaris Crittenton,"$1,285,200",2008,MEM
Kyle Lowry,"$1,087,680",2008,MEM
Casey Jacobsen,"$826,269",2008,MEM
Aaron McKie,"$750,000",2008,MEM
Andre Brown,"$711,517",2008,MEM
Marcus Vinicius,"$687,456",2008,MEM
Juan Carlos Navarro,"$538,090",2008,MEM
Jeremy Richardson,"$511,295",2008,MEM
Tarence Kinsey,"$219,533",2008,MEM
Bobby Jones,"$85,932",2008,MEM
