name,salary,year,team
Andre Drummond,"$23,775,506",2018,DET
Tobias Harris,"$16,000,000",2018,DET
Reggie Jackson,"$16,000,000",2018,DET
Jon Leuer,"$10,497,319",2018,DET
Avery Bradley,"$8,808,989",2018,DET
Boban Marjanovic,"$7,000,000",2018,DET
Langston Galloway,"$6,666,667",2018,DET
Ish Smith,"$6,000,000",2018,DET
Josh Smith,"$5,400,000",2018,DET
Anthony Tolliver,"$3,290,000",2018,DET
Stanley Johnson,"$3,097,800",2018,DET
Luke Kennard,"$2,759,280",2018,DET
Reggie Bullock,"$2,500,000",2018,DET
Henry Ellenson,"$1,780,800",2018,DET
Eric Moreland,"$1,739,333",2018,DET
Michael Gbinije,"$500,000",2018,DET
Aaron Gray,"$452,059",2018,DET
