name,salary,year,team
Grant Hill,"$10,865,250",2002,ORL
Tracy McGrady,"$10,865,250",2002,ORL
Darrell Armstrong,"$4,005,000",2002,ORL
Jud Buechler,"$3,600,000",2002,ORL
Andrew DeClercq,"$2,900,000",2002,ORL
Mike Miller,"$2,494,080",2002,ORL
Horace Grant,"$2,419,580",2002,ORL
Patrick Ewing,"$2,118,420",2002,ORL
Pat Garrity,"$1,569,691",2002,ORL
Steven Hunter,"$1,244,880",2002,ORL
Don Reid,"$1,000,000",2002,ORL
Jeryl Sasser,"$901,800",2002,ORL
Monty Williams,"$778,350",2002,ORL
Laron Profit,"$630,850",2002,ORL
Troy Hudson,"$590,850",2002,ORL
