name,salary,year,team
Baron Davis,"$12,150,000",2010,LAC
Chris Kaman,"$10,400,000",2010,LAC
Blake Griffin,"$4,983,480",2010,LAC
Steve Blake,"$4,930,000",2010,LAC
Drew Gooden,"$4,500,000",2010,LAC
Travis Outlaw,"$4,000,000",2010,LAC
Rasual Butler,"$3,945,000",2010,LAC
Mark Madsen,"$2,840,000",2010,LAC
Eric Gordon,"$2,819,880",2010,LAC
Craig Smith,"$2,500,000",2010,LAC
Ricky Davis,"$2,484,000",2010,LAC
Mardy Collins,"$1,867,742",2010,LAC
Brian Skinner,"$1,306,455",2010,LAC
Steve Novak,"$855,189",2010,LAC
Bobby Brown,"$736,420",2010,LAC
DeAndre Jordan,"$736,420",2010,LAC
Kareem Rush,"$534,906",2010,LAC
JamesOn Curry,"$26,917",2010,LAC
