name,salary,year,team
Bryant Reeves,"$12,999,998",2003,MEM
Wesley Person,"$7,000,000",2003,MEM
Lorenzen Wright,"$6,050,000",2003,MEM
Michael Dickerson,"$5,500,000",2003,MEM
Jason Williams,"$5,500,000",2003,MEM
Brevin Knight,"$5,000,000",2003,MEM
Stromile Swift,"$3,639,000",2003,MEM
Pau Gasol,"$3,193,680",2003,MEM
Drew Gooden,"$2,794,920",2003,MEM
Shane Battier,"$2,368,200",2003,MEM
Tony Massenburg,"$1,800,000",2003,MEM
Cezary Trybanski,"$1,500,000",2003,MEM
Gordan Giricek,"$1,400,000",2003,MEM
Earl Watson,"$1,215,000",2003,MEM
Robert Archibald,"$349,458",2003,MEM
Mike Batiste,"$349,458",2003,MEM
Chris Owens,"$349,458",2003,MEM
