name,salary,year,team
Shareef Abdur-Rahim,"$14,625,000",2005,POR
Damon Stoudamire,"$12,500,000",2005,POR
Nick Van Exel,"$11,933,252",2005,POR
Theo Ratliff,"$10,937,500",2005,POR
Derek Anderson,"$8,443,500",2005,POR
Darius Miles,"$6,750,000",2005,POR
Ruben Patterson,"$5,899,400",2005,POR
Arvydas Sabonis,"$3,000,000",2005,POR
Sebastian Telfair,"$1,559,280",2005,POR
Zach Randolph,"$1,504,272",2005,POR
Joel Przybilla,"$1,500,000",2005,POR
Qyntel Woods,"$1,127,280",2005,POR
Vladimir Stepania,"$1,100,000",2005,POR
Viktor Khryapa,"$1,019,400",2005,POR
Travis Outlaw,"$1,011,600",2005,POR
Richie Frahm,"$695,046",2005,POR
Geno Carlisle,"$65,779",2005,POR
