name,salary,year,team
Tobias Harris,"$16,000,000",2016,DET
Reggie Jackson,"$14,000,000",2016,DET
Aron Baynes,"$6,500,000",2016,DET
Jodie Meeks,"$6,270,000",2016,DET
Josh Smith,"$5,400,000",2016,DET
Marcus Morris,"$5,000,000",2016,DET
Andre Drummond,"$3,272,091",2016,DET
Anthony Tolliver,"$3,000,000",2016,DET
Kentavious Caldwell-Pope,"$2,891,760",2016,DET
Stanley Johnson,"$2,841,960",2016,DET
Joel Anthony,"$2,500,000",2016,DET
Danny Granger,"$2,170,465",2016,DET
Steve Blake,"$2,170,465",2016,DET
Cartier Martin,"$1,270,964",2016,DET
Reggie Bullock,"$1,252,440",2016,DET
Spencer Dinwiddie,"$845,059",2016,DET
Darrun Hilliard,"$525,093",2016,DET
Aaron Gray,"$452,059",2016,DET
Lorenzo Brown,"$117,016",2016,DET
Justin Harper,"$99,418",2016,DET
Adonis Thomas,"$60,000",2016,DET
