name,salary,year,team
J.J. Redick,"$23,000,000",2018,PHI
Amir Johnson,"$11,000,000",2018,PHI
Jerryd Bayless,"$9,000,000",2018,PHI
Markelle Fultz,"$7,026,240",2018,PHI
Ben Simmons,"$6,168,840",2018,PHI
Joel Embiid,"$6,100,266",2018,PHI
Jahlil Okafor,"$4,995,120",2018,PHI
Nik Stauskas,"$3,807,146",2018,PHI
Dario Saric,"$2,422,560",2018,PHI
Justin Anderson,"$1,579,440",2018,PHI
Robert Covington,"$1,577,230",2018,PHI
Richaun Holmes,"$1,471,382",2018,PHI
T.J. McConnell,"$1,471,382",2018,PHI
Furkan Korkmaz,"$1,465,920",2018,PHI
Timothe Luwawu-Cabarrot,"$1,386,600",2018,PHI
Gerald Henderson,"$1,000,000",2018,PHI
Tibor Pleiss,"$500,000",2018,PHI
