name,salary,year,team
Kobe Bryant,"$23,500,000",2015,LAL
Steve Nash,"$9,701,000",2015,LAL
Jordan Hill,"$9,000,000",2015,LAL
Jeremy Lin,"$8,374,646",2015,LAL
Nick Young,"$4,994,420",2015,LAL
Carlos Boozer,"$3,250,000",2015,LAL
Julius Randle,"$2,997,360",2015,LAL
Ryan Kelly,"$1,650,000",2015,LAL
Ronnie Price,"$1,316,809",2015,LAL
Xavier Henry,"$1,082,000",2015,LAL
Wayne Ellington,"$1,063,384",2015,LAL
Wesley Johnson,"$981,084",2015,LAL
Ed Davis,"$981,084",2015,LAL
Robert Sacre,"$915,243",2015,LAL
Jordan Clarkson,"$507,336",2015,LAL
Tarik Black,"$507,336",2015,LAL
Dwight Buycks,"$48,028",2015,LAL
Jabari Brown,"$44,765",2015,LAL
