name,salary,year,team
Tim Duncan,"$14,260,641",2005,SAS
Manu Ginobili,"$6,603,500",2005,SAS
Rasho Nesterovic,"$6,160,000",2005,SAS
Malik Rose,"$5,462,500",2005,SAS
Brent Barry,"$4,264,900",2005,SAS
Bruce Bowen,"$3,000,000",2005,SAS
Tony Parker,"$1,545,441",2005,SAS
Tony Massenburg,"$1,100,000",2005,SAS
Robert Horry,"$1,100,000",2005,SAS
Beno Udrih,"$841,680",2005,SAS
Sean Marks,"$745,046",2005,SAS
Mike Wilks,"$720,046",2005,SAS
Devin Brown,"$695,046",2005,SAS
Linton Johnson,"$620,046",2005,SAS
Romain Sato,"$385,277",2005,SAS
