name,salary,year,team
Bryant Reeves,"$11,555,554",2002,MEM
Isaac Austin,"$5,695,715",2002,MEM
Lorenzen Wright,"$5,500,000",2002,MEM
Nick Anderson,"$5,401,906",2002,MEM
Brevin Knight,"$4,500,000",2002,MEM
Stromile Swift,"$3,401,640",2002,MEM
Pau Gasol,"$2,970,840",2002,MEM
Jason Williams,"$2,554,072",2002,MEM
Grant Long,"$2,400,000",2002,MEM
Shane Battier,"$2,203,080",2002,MEM
Michael Dickerson,"$1,940,702",2002,MEM
Tony Massenburg,"$1,650,000",2002,MEM
Rodney Buford,"$481,488",2002,MEM
Antonis Fotsis,"$332,817",2002,MEM
Will Solomon,"$332,817",2002,MEM
