name,salary,year,team
Richard Hamilton,"$12,500,000",2011,DET
Tayshaun Prince,"$11,148,760",2011,DET
Ben Gordon,"$10,800,000",2011,DET
Charlie Villanueva,"$7,020,000",2011,DET
Jason Maxiell,"$5,000,000",2011,DET
Will Bynum,"$3,250,000",2011,DET
Chris Wilcox,"$3,000,000",2011,DET
Greg Monroe,"$2,798,040",2011,DET
Rodney Stuckey,"$2,767,126",2011,DET
Ben Wallace,"$2,080,000",2011,DET
Austin Daye,"$1,803,720",2011,DET
Tracy McGrady,"$1,352,181",2011,DET
Jonas Jerebko,"$762,195",2011,DET
DaJuan Summers,"$762,195",2011,DET
Terrico White,"$473,604",2011,DET
