name,salary,year,team
Shawn Marion,"$17,810,000",2009,TOR
Chris Bosh,"$14,410,581",2009,TOR
Jose Calderon,"$7,438,018",2009,TOR
Jason Kapono,"$5,784,480",2009,TOR
Andrea Bargnani,"$5,176,440",2009,TOR
Anthony Parker,"$4,550,000",2009,TOR
Jorge Garbajosa,"$4,350,000",2009,TOR
Marcus Banks,"$4,260,000",2009,TOR
Kris Humphries,"$3,200,000",2009,TOR
Joey Graham,"$2,449,184",2009,TOR
Patrick O'Bryant,"$1,500,000",2009,TOR
Roko Ukic,"$1,250,000",2009,TOR
Jake Voskuhl,"$826,153",2009,TOR
Nathan Jawai,"$442,114",2009,TOR
