name,salary,year,team
Kyle Lowry,"$28,703,704",2018,TOR
DeMar DeRozan,"$27,739,975",2018,TOR
Serge Ibaka,"$20,061,729",2018,TOR
Jonas Valanciunas,"$15,460,675",2018,TOR
C.J. Miles,"$7,936,509",2018,TOR
Lucas Nogueira,"$2,947,305",2018,TOR
Jakob Poeltl,"$2,825,640",2018,TOR
Bruno Caboclo,"$2,451,225",2018,TOR
Delon Wright,"$1,645,200",2018,TOR
OG Anunoby,"$1,645,200",2018,TOR
Norman Powell,"$1,471,382",2018,TOR
Pascal Siakam,"$1,312,611",2018,TOR
Fred VanVleet,"$1,312,611",2018,TOR
Justin Hamilton,"$1,000,000",2018,TOR
Alfonzo McKinnie,"$815,615",2018,TOR
K.J. McDaniels,"$100,000",2018,TOR
