name,salary,year,team
Scottie Pippen,"$13,750,000",2001,POR
Rasheed Wallace,"$12,600,000",2001,POR
Shawn Kemp,"$11,720,000",2001,POR
Arvydas Sabonis,"$11,250,000",2001,POR
Damon Stoudamire,"$11,250,000",2001,POR
Steve Smith,"$8,100,000",2001,POR
Dale Davis,"$6,000,000",2001,POR
Greg Anthony,"$3,500,000",2001,POR
Will Perdue,"$2,250,000",2001,POR
Detlef Schrempf,"$2,200,000",2001,POR
Bonzi Wells,"$1,528,440",2001,POR
Gary Grant,"$1,000,000",2001,POR
Stacey Augmon,"$923,500",2001,POR
Erick Barkley,"$712,200",2001,POR
Antonio Harvey,"$611,000",2001,POR
