name,salary,year,team
Andre Drummond,"$22,116,750",2017,DET
Tobias Harris,"$17,200,000",2017,DET
Reggie Jackson,"$14,956,522",2017,DET
Jon Leuer,"$10,991,957",2017,DET
Boban Marjanovic,"$7,000,000",2017,DET
Aron Baynes,"$6,500,000",2017,DET
Ish Smith,"$6,000,000",2017,DET
Josh Smith,"$5,400,000",2017,DET
Marcus Morris,"$4,625,000",2017,DET
Kentavious Caldwell-Pope,"$3,678,319",2017,DET
Stanley Johnson,"$2,969,880",2017,DET
Reggie Bullock,"$2,255,644",2017,DET
Henry Ellenson,"$1,704,120",2017,DET
Beno Udrih,"$1,551,659",2017,DET
Darrun Hilliard,"$874,636",2017,DET
Michael Gbinije,"$650,000",2017,DET
Aaron Gray,"$452,059",2017,DET
Nikola Jovanovic,"$30,000",2017,DET
Ray McCallum,"$11,949",2017,DET
