name,salary,year,team
Allen Iverson,"$12,375,000",2003,PHI
Keith Van Horn,"$12,072,500",2003,PHI
Derrick Coleman,"$9,380,000",2003,PHI
Matt Geiger,"$8,768,480",2003,PHI
Todd MacCulloch,"$4,991,800",2003,PHI
Aaron McKie,"$4,500,000",2003,PHI
Eric Snow,"$4,125,000",2003,PHI
Greg Buckner,"$2,400,000",2003,PHI
Kenny Thomas,"$1,557,684",2003,PHI
Efthimi Rentzias,"$903,360",2003,PHI
Monty Williams,"$887,435",2003,PHI
Samuel Dalembert,"$691,100",2003,PHI
John Salmons,"$670,800",2003,PHI
Brian Skinner,"$637,435",2003,PHI
Kenny Satterfield,"$512,435",2003,PHI
Sam Clancy,"$349,458",2003,PHI
