name,salary,year,team
Emeka Okafor,"$9,537,500",2009,CHO
Gerald Wallace,"$9,500,000",2009,CHO
Boris Diaw,"$9,000,000",2009,CHO
Nazr Mohammed,"$6,049,400",2009,CHO
Vladimir Radmanovic,"$6,049,400",2009,CHO
DeSagana Diop,"$5,585,000",2009,CHO
Raja Bell,"$5,000,000",2009,CHO
Raymond Felton,"$4,148,716",2009,CHO
Sean May,"$2,661,027",2009,CHO
D.J. Augustin,"$2,208,960",2009,CHO
Alexis Ajinca,"$1,276,320",2009,CHO
Juwan Howard,"$928,143",2009,CHO
Sean Singletary,"$442,114",2009,CHO
Cartier Martin,"$200,252",2009,CHO
Linton Johnson,"$125,374",2009,CHO
Andre Brown,"$107,908",2009,CHO
Dwayne Jones,"$46,812",2009,CHO
