name,salary,year,team
Larry Hughes,"$12,000,084",2008,CHI
Kirk Hinrich,"$11,250,000",2008,CHI
Andres Nocioni,"$8,500,000",2008,CHI
Drew Gooden,"$6,453,416",2008,CHI
Ben Gordon,"$4,881,669",2008,CHI
Tyrus Thomas,"$3,505,320",2008,CHI
Luol Deng,"$3,320,339",2008,CHI
Chris Duhon,"$3,248,000",2008,CHI
Joakim Noah,"$2,135,400",2008,CHI
Viktor Khryapa,"$1,928,598",2008,CHI
Thabo Sefolosha,"$1,805,160",2008,CHI
Cedric Simmons,"$1,629,120",2008,CHI
Shannon Brown,"$1,044,120",2008,CHI
JamesOn Curry,"$427,163",2008,CHI
Aaron Gray,"$427,163",2008,CHI
Demetris Nichols,"$427,163",2008,CHI
Thomas Gardner,"$101,451",2008,CHI
