name,salary,year,team
Chris Paul,"$17,779,458",2013,LAC
DeAndre Jordan,"$10,532,977",2013,LAC
Lamar Odom,"$8,200,000",2013,LAC
Caron Butler,"$8,000,000",2013,LAC
Blake Griffin,"$7,226,892",2013,LAC
Jamal Crawford,"$5,000,000",2013,LAC
Chauncey Billups,"$4,000,000",2013,LAC
Ryan Gomes,"$4,000,000",2013,LAC
Grant Hill,"$1,975,000",2013,LAC
Eric Bledsoe,"$1,707,720",2013,LAC
Willie Green,"$1,475,106",2013,LAC
Matt Barnes,"$1,229,255",2013,LAC
Ronny Turiaf,"$1,146,337",2013,LAC
Ryan Hollins,"$1,069,509",2013,LAC
Trey Thompkins,"$762,195",2013,LAC
Travis Leslie,"$250,000",2013,LAC
